device_id,fold
5046046257596306481,2
-8559798643764032514,3
4640330017890122097,4
-5797913687547258787,5
7160598386963170727,6
-7128572907334630628,7
-34297647570626843,8
-3983698522349763624,9
6230322744904518976,10
2253487954930143033,1
7624274602011018504,2
-6260728061179104924,3
9073649176573192108,4
-6199527390616563465,5
6801836731092431669,6
8922737562188672261,7
-2156787757097827493,8
-4553024691825080722,9
7350319917096101996,10
-1169963161344477985,1
-6793199112678335624,2
664740841818015428,3
6540620210551552326,4
-8169457377618826470,5
-5204770123870071657,6
5012814272476516401,7
-5800065449280377110,8
-2678675683627376907,9
-7110636815794718704,10
-4878529657937756030,1
-7576786102300426903,2
3783839497925627257,3
6126251532458113681,4
6432354650517718434,5
6842260969038323274,6
-7987032624499930959,7
-6241917116466186364,8
6764754203665643563,9
-4482393062632065514,10
-1785524682997894344,1
1456558884510696085,2
-7156627014542074165,3
-3901894988830598057,4
8445712151605268084,5
7317548751096730969,6
-6186761216461245393,7
7660632502833978579,8
-4161714638987122898,9
6981203100644518600,10
-8799508989608212337,1
-3002158783061097134,2
-4822876082896970520,3
-2899984350985567305,4
-3637102732066596042,5
534830707061882791,6
292329200939273418,7
1622373058529337846,8
-5521110446084787354,9
-8897002098221859467,10
5258206344811511485,1
7950435822704606915,2
8009097992757387521,3
-3347442782110079230,4
-2763423759289243747,5
1985066048543552956,6
-3573742448641956004,7
2603893861259686504,8
-7888030030938062859,9
3117686052457369406,10
6001570890361078097,1
5729268309584482360,2
-3064200511093825173,3
-8585118807710944401,4
-8253979943398583963,5
4227961805060889629,6
5939977496686924749,7
6955548173295744863,8
-2635155604835244598,9
1420044472191002377,10
-5936297409365370594,1
6966292005661992959,2
-6988671650397701051,3
3347197191454815714,4
918793045857404845,5
-6422666012722620809,6
2424176861260524305,7
5566451065282792372,8
2961114596560648526,9
1042950806979327601,10
-2079023013112042497,1
-2429732480480208795,2
-4048375616528197515,3
3242778455233935617,4
699314677675387357,5
-7119120993394422733,6
1106539065688358848,7
-3532322247033206574,8
-4511849953188218120,9
4697480246521699314,10
-476884959819712604,1
-3284767349897959540,2
-3939343363099122920,3
-3833090739287744351,4
-375995881958397894,5
-2536290727296228848,6
4069057887432596667,7
2719056735257305700,8
-1442700538259054123,9
2923374417462588035,10
-3812599432875739654,1
5357083065965006172,2
7505756286121703948,3
-5871785598466184249,4
-2540803514401550347,5
-2142812945726514651,6
2210363922207596095,7
5270497981595602235,8
7230427988518921174,9
902286245825449530,10
-3361697669070801873,1
5148696088497965113,2
-8562961963101410688,3
-3818654833559084603,4
-2385446943178280545,5
677740395350135283,6
7121327834459069945,7
-6477178854324858245,8
-3156451414589207093,9
5129054309823175168,10
118735788029083201,1
-4428358875003418009,2
6773846276347693916,3
5904715027889611297,4
-850373216214406386,5
6920245202490053757,6
-2520412603309068415,7
-7833698721222843642,8
-1390068894497114042,9
8067210538064329200,10
3694749009570662110,1
3139960665045608010,2
633939465764893961,3
2250098331394705324,4
-8098455440865892472,5
1842785681408306583,6
2386384220148310036,7
754544762998962674,8
-7475797158432169023,9
-5019317356982737411,10
-8826563635617434448,1
-4621828980673687768,2
-7097438044584254699,3
-2673176700078373240,4
-3092792544196435236,5
3696823127203712376,6
-8035717514794188004,7
4358382555313448219,8
5069304764299154658,9
-7645448442462658860,10
-6101174231401913368,1
-1415047902694504277,2
-5913901733701632040,3
178717880473917688,4
2154511043462803418,5
-4445715895332374106,6
3700943609426591147,7
6520016710793751554,8
5592921759066620039,9
5300147177802745115,10
-2924146209863670207,1
4160810147676244303,2
-4454976140113602563,3
-696856948121947754,4
-3298938585209425213,5
1380981942587875837,6
-7839339799558447986,7
-7945479624735802914,8
-3226746941781207124,9
-5016553653062151231,10
-5004031002159610519,1
-1608364216456658632,2
5733366713444300821,3
3726652761253648216,4
2095528844211649277,5
4345722697075579963,6
-8225142007900434755,7
-8252221993163184338,8
4076873240800119012,9
-8395258072524399140,10
-8356335709792639761,1
8113619179807958714,2
743203956217867884,3
-1647941613555776196,4
4634332782931737585,5
-3314348508510648216,6
1597969144216015864,7
-3091911262310755254,8
8077559247171442248,9
-325811995123717479,10
-6227246842098333323,1
-591199066293442360,2
-3789211689041453487,3
6205511133529846161,4
-3717722165850123532,5
-6172293507987362562,6
4010990866890665432,7
704104866912910922,8
-226036440662397364,9
-5757031239982267963,10
-7457082304618800641,1
-5438086122455389269,2
-2864624154357135005,3
6929564672899345163,4
-3218361867368119362,5
-6481072054205693733,6
791266343426913040,7
414378822419130273,8
-309409606310855258,9
1896994806249290474,10
-4971111670569629748,1
-7984987215033652021,2
-2996904861380178492,3
190688616390534134,4
4272164600188216262,5
-1535998282630552645,6
8158588332639541006,7
-443283915048421956,8
4203623025744836555,9
4554837676116164144,10
-4712292911323992692,1
9159499813068389576,2
1816802244899188560,3
8460399682814235351,4
-2537179656927620989,5
3504116031120358528,6
-5234836607870091492,7
-7394339412776739318,8
5807814497816924370,9
-1081974564508941668,10
-7909311859780904749,1
815079100807273451,2
5111898368940680930,3
1845016119126710233,4
-3818269357870225620,5
982427654903267120,6
4752090683613019923,7
2432707660892980617,8
7317308444224027618,9
5815447477001178309,10
-8431388478523424005,1
4170969681976395718,2
7676734072951751002,3
-1296739677739119720,4
7984122795077861346,5
1350532437679932469,6
6969870869146376823,7
7615472893361589066,8
-143640745701320938,9
-4452259259235629567,10
7945721691585310842,1
4833844749544991928,2
4848976803682814836,3
4815854753547770814,4
8306130673258476317,5
875643338163117793,6
-4212576219646992423,7
1560248382641092153,8
6615530457224580698,9
-1934470778348982601,10
6219735211996663013,1
-7074696261128904457,2
-7754582099396749838,3
4949725783591098827,4
3186374993247635201,5
1851596273644351442,6
-8407606867188935469,7
-9139512098545222229,8
-7295001948509079692,9
5777172582207357747,10
5470036307448122499,1
-1453344303845977414,2
7601654470910766753,3
1149211885547251057,4
3861006094423835908,5
-3326736638873284880,6
-1926592513235590475,7
-7785582275149349118,8
307616831527372008,9
-4718510927031508111,10
-6293421123843694836,1
-3898821625990068072,2
-6388737433201969835,3
-8545326899867544679,4
-5067799192497015190,5
-138697364536218225,6
6784895346445020066,7
8776228015555489266,8
-9073407886058867537,9
-6299656476738339565,10
-2031050265823913157,1
-5324145952355158590,2
7354284270659655033,3
7460676443163011465,4
4396218771411439593,5
777480779757651131,6
259847886873323837,7
395905141129140468,8
878360430091790233,9
-1792389322794567770,10
-8344621426513703033,1
2634517448223751149,2
-5081554750325795166,3
3944905373869786278,4
-6867864467394907317,5
1086338384737274874,6
-361177164913179281,7
-8272797991290695138,8
-4511264569552658843,9
8176211274395334706,10
-3049804789554802570,1
4178729009690493547,2
-8614057531181114496,3
3986438604707361763,4
-8353633601469212866,5
1659518261940917911,6
-8125774164791140406,7
5822476420121624270,8
-727276950631933250,9
-4825084625240060868,10
3156034130635254175,1
8975547711407443166,2
-1187732381492307732,3
9020499625736524995,4
-3215042473820809773,5
-1133638297682900022,6
-7609229535774997497,7
-804882278118238290,8
8101466257514795024,9
-3138729575269535187,10
7137359309815883955,1
942908667089828953,2
-8840776028151301131,3
4949170490023655391,4
2659179565761606058,5
8458433922743072360,6
-4259477415247789893,7
113863261861287887,8
-517056615611553334,9
-2978349045091348811,10
-970357926420182609,1
3773165324195218384,2
-418196993311103784,3
-9182270938122267037,4
7104878313259190283,5
-436221450525096955,6
-7252529142251296161,7
-3827956336061591923,8
-6326660374128886269,9
-2160835379405772636,10
-3115988578238976262,1
275917241569480314,2
-240597548333262690,3
259552273575882183,4
545615280245280525,5
-5962998786471711251,6
3340563048571836067,7
6123403736636660081,8
3910836499499560089,9
2891551869210541996,10
1255351849838785913,1
-2066790177725423593,2
-6915164015813857110,3
2136668243740798267,4
-8364611519339766451,5
-5963795231044690401,6
5120139772484210579,7
-4582571963008606802,8
7983196737240691443,9
-6373499052491598730,10
5072982456814226891,1
7833679632709597858,2
-1001337759327042486,3
7877961105006516902,4
1759210720954084555,5
-2030262316600259528,6
7322765591984271734,7
-8246609394767916968,8
-6564149888865895559,9
4087729524622069165,10
3510576826282199594,1
7345944586031224659,2
724798393599123658,3
1413803466027146356,4
3815810194514668719,5
-3078908863195203982,6
-259290092773142166,7
3548669405593624645,8
-74059971287237408,9
-2067195899781907554,10
-8382097381928605337,1
-5888645457114850028,2
-9153933338384923161,3
-7304141348678091100,4
8355248764813034790,5
-5738568913389022274,6
-7650498305385274908,7
6615764312457765138,8
-7253346791493395193,9
8483422719015819798,10
4791795154201018380,1
7772113839331289487,2
3826400162670809463,3
-1097309560510572703,4
2917679325437136482,5
3049984886308102016,6
-457084336887885172,7
-4789543163247645305,8
-2418844180168872173,9
1320877282032884272,10
9070050759716184904,1
-7702761785333533174,2
4423572858080310120,3
-2014582955673158299,4
-8598913991932329878,5
2231823439771264821,6
1511452914355625426,7
-2206437073081503748,8
8366030167696948480,9
-8301240168600926961,10
104923517675810291,1
9124773923989357453,2
1590153122563376555,3
5518750837082759275,4
-6857832431239430563,5
2205643165020165386,6
-8686818469443654610,7
-8455679284599097373,8
8577070281024707086,9
8042645451645405118,10
939881199754559566,1
3985801824378462184,2
-440937049147632448,3
7328687241566520234,4
453224539776515433,5
1053292034679493800,6
-5580846926204884032,7
-6998283011445070686,8
5657623146852486303,9
-8101231034700109848,10
1520416327815941419,1
5336703905492022597,2
8352526531961341043,3
4269979362870633358,4
4095975909968914216,5
435280015362733042,6
1147322137658078819,7
-6575820503826770410,8
-6226093682658913200,9
-3400968242560614978,10
8100706483080448197,1
2550670267564988080,2
-8677589923149509461,3
8318100346417416213,4
4122662826876035427,5
8376745959442984697,6
1454049196253235032,7
-7735688699672276443,8
-5864697650016828677,9
928286868482112740,10
-387455527157581881,1
3522580541699273901,2
406207171217130519,3
2099083656607733117,4
-3782588211716572812,5
6111536651175562670,6
6054129708060669513,7
1434983102483847745,8
-288612679232516977,9
1512255903445077348,10
7237342258278647644,1
-6180439208123126098,2
7401595587026903876,3
-8015052134805846141,4
-165672202609363127,5
-4652273587485506368,6
4019929120494606538,7
-7785409680890175199,8
8993670803772391734,9
5678086563247679400,10
8337105873009769430,1
2092094552090656504,2
-2301845517609705164,3
6606970786242114585,4
4184406257046552183,5
503236004729691174,6
5219889766941314554,7
-785682328176573806,8
-6244401241804391945,9
-8487328774089016054,10
7557015883094259888,1
8321565293539618816,2
-2413945670113514919,3
6468271719757089818,4
3142915510348325299,5
2776162496026367008,6
8983402465697618064,7
-6657487923404638036,8
-6344944079343211274,9
4424937920741511581,10
1063548907990818169,1
2416733049398197488,2
-8639486802813742186,3
-5395087550786798545,4
4175129637975831282,5
-2197702430972591392,6
5369862014787015966,7
-685118554757809674,8
-6760480219760980241,9
2067367395035116588,10
8169866838540274956,1
1725572553890681197,2
-6551700933085252694,3
328418330551182660,4
-2072334035813475178,5
6018878480183401293,6
-8901665875331568163,7
364747046517561190,8
7547267626714635324,9
6767647589844408253,10
5932489295182966990,1
-7570611348174389861,2
3792843873799011446,3
6866334024115095673,4
-7543777354189481880,5
-886111260873691630,6
4874624539172118704,7
-4332896972216078534,8
-1498222768027404157,9
-7916916421580644030,10
7675006254657595607,1
5754409677449688465,2
4969099999671888013,3
2110241645267007949,4
5269053630806653503,5
-3446128199035357150,6
3062737844510314651,7
3304664656003240412,8
-1669937586994884448,9
-8582841782392326447,10
6452476663823230738,1
1077102450366225873,2
426492910833467237,3
-8647409395114564912,4
4054265410855959678,5
9101800302841303466,6
5538660660726311578,7
7509934694643403802,8
-6966661911539434281,9
-7898367356832866595,10
5256733122206313475,1
1585305110693783110,2
-1189112871107937243,3
3583996781300263016,4
7036672521995341471,5
-5880248668231561026,6
6739967089196820980,7
7023470832890518602,8
-7910519607243379118,9
-5253535387743120347,10
-952727242416092512,1
1141758264650110245,2
-2359034634678631510,3
4291579922063149416,4
7571353053895193812,5
-2853396063709407196,6
2208873271690111636,7
-5109917924115829900,8
-2807070426984551998,9
43878426162252921,10
-1307298913352351333,1
2141321658933975802,2
-9185115130004278864,3
7510071172380018446,4
3705305601242871482,5
2967619453419431685,6
3294983731225181967,7
8823985048335429384,8
1668393346241812550,9
1526453101276362580,10
-1357953882271777991,1
1719871746476952395,2
-5640274892060221181,3
7637878864319964957,4
6882173857234232000,5
522248761699495734,6
-7664608416485264108,7
-937732069408504443,8
3134940124512145079,9
-4592966160657527638,10
3958567702617247080,1
-7012806883756763717,2
870482393216990689,3
-5446612188643075228,4
-18339145374009093,5
1514543666771807224,6
2959596227616915547,7
-715643433088025216,8
-5903751150463109224,9
-729061070712766363,10
2978774707191289293,1
5769797242683504347,2
-5033067562803730346,3
8907693372499966447,4
-4614637835206283459,5
-4724760203066635876,6
-2733692536903032220,7
8259332844793091541,8
-4306589217143474300,9
1603159083700759667,10
-7090065512447710645,1
-1735310433715221890,2
-2636115430931078828,3
-4368209417991377130,4
2467119047112356206,5
-3858860905773227317,6
3151125488873086369,7
4407710611601494917,8
4542379470094723246,9
2768390138444160377,10
-3838509001699112000,1
-1264822253015520568,2
-7861664871707409552,3
-6218213149415277175,4
-342574583522697115,5
3510332693591927156,6
3602748895203116121,7
-125046925248400323,8
-3739489249848848568,9
660897975883029410,10
5911316915301132720,1
-3632071992653623668,2
8058250091829936027,3
-3079195396911382401,4
4858402655415098877,5
2969709467734650931,6
4947789856770703530,7
-7996146029849828173,8
2119125386589166199,9
-6954577823148347596,10
4382148241324428253,1
-1748040829788256987,2
-7907054062917349006,3
4651943049221671754,4
427098446985571962,5
2667266067228015698,6
-5832315489032593968,7
-6579591235220825654,8
-7218324624660814450,9
